Symbol,BTC,ETH,BNB,ADA,DOT,XRP,LTC,LINK,BCH,XLM,DOGE,XEM,AAVE,CRO,ATOM,EOS,TRX,HT,MIOTA,THETA,NEO,FTT,XTZ,VET,SNX,MKR,ALGO,LEO,KSM,COMP,BTT,ZIL,YFI,UMA,REN,ZRX,OKB,ICX,DGB,ONT,CELO,BAT,OMG,QTUM,KNC
Name,Bitcoin,Ethereum,Binance Coin,Cardano,Polkadot,Ripple,Litecoin,ChainLink,Bitcoin Cash,Stellar,Dogecoin,NEM,Aave,Crypto.com Coin ,Cosmos,EOS,TRON,HuobiToken,IOTA,Theta Token,NEO,FTX Token,Tezos,VeChain,Synthetix Network Token,Maker,Algorand,UNUS SED LEO,Kusama,Compound,BitTorrent,Zilliqa,yearn.finance,Universal Market Access,Ren,0x,OKB,ICON,DigiByte,Ontology,Celo,Basic Attention Token,OMG Network,QTUM,Kyber Network
Date (UTC),2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00
Weight,0.7176566276488755,0.12783491441496697,0.026867214378103563,0.02266340942603336,0.01907061068058649,0.012371810449095336,0.0075716543245295444,0.006677686690916358,0.006536934155674898,0.005835422381379173,0.0033045043657054306,0.002431272257762697,0.0027417623543425362,0.0025643633483692627,0.002696273743018537,0.002541685005299959,0.00227481134162368,0.0021689488268068885,0.001620031449440698,0.0019200413255576559,0.0017667871098567553,0.001622676291117408,0.0018326742759335744,0.0016536532784164769,0.0014002760964577346,0.001269343235481094,0.001311262595798778,0.0012361362307553715,0.0010459908221243882,0.0012178161460254073,0.0008064372083730404,0.0008159975394270052,0.0008353463218346979,0.0006015035106494092,0.0006429327137998384,0.0006611052304243434,0.0006919788931367003,0.0005063582033419916,0.0004407449253433441,0.00042440731235062124,0.00046986373105565584,0.00046925773629645756,0.00042405230385051225,0.00028964341201573324,0.00021377630804507282
Unit,0.010475476356156912,0.05950003767881494,0.08450240820758922,11.428339495605405,0.3736374406329859,19.63409129702476,0.030225676012251852,0.17832224518274925,0.009351445479947436,9.449123626565537,45.28874038079542,2.668994201213789,0.005236629086342221,12.600328118232557,0.10069845304058375,0.4832519628608695,32.83258657808629,0.10446586311116192,0.9526860657108375,0.4037759448685495,0.03314885840321384,0.0412412719369898,0.3539292927972679,27.469713474485747,0.04929594457692384,0.0004118468256963729,0.8466825995984507,0.4264208398517793,0.0032393431505807818,0.0019936419914021782,462.90547324046605,4.99826808296842,1.7920593964223333e-05,0.02035823640638155,0.40737536125598134,0.3602671225978243,0.029067685829686156,0.23937225585058836,5.701171635027124,0.33120395087714993,0.08092801804105693,0.5950606508586235,0.0655181713048136,0.03940038620541879,0.08996268754275591
Price,45100.23497633472,1414.3865892713754,209.3097409908718,1.30550336908789,33.60083711364073,0.4148187103488,164.91138581446054,24.65224076935846,460.1837193293789,0.40655251429833,0.04803435614507,0.59968315524427,344.6782513753279,0.13397803137065,17.62694580325228,3.46245378745102,0.04561169087421,13.66818329994214,1.11946241727478,3.13044458073757,35.08742772863549,25.90214470503737,3.40882464663894,0.03963019527588,18.69986055878746,2028.9868647635367,1.01954153702882,1.90837535787934,212.57236447661572,402.1336731742332,0.00114686982793,0.10747443950604,30686.690302719966,19.45064013212644,1.03897871657311,1.20804148308203,15.67177817088261,1.3925792611703,0.05089312168496,0.84357409524517,3.8221603601075,0.51914191390736,4.26082351008412,4.83948403618991,1.56434679587838
Marketcap,883161302800.386,170271404411.0156,36648458073.54432,33761583753.78237,28409406882.47926,19728136655.25907,11906097670.258932,10216578533.593353,9368243664.099009,8580107525.079096,6450442306.98666,4512476138.129283,4194780574.490597,3770509112.1750045,3768687458.5660443,3509288177.2168546,3260088969.9471636,3148225713.380628,3056914936.559344,2977822965.51015,2703109638.9332027,2662526621.738304,2561600645.049928,2530019656.2468023,2113798428.318895,2024099618.648041,1979427358.022085,1943770550.834496,1910061466.514764,1838364492.5181935,1323221734.246799,1199801174.7744195,1167596285.3583512,1116399132.2404077,1070453410.7669697,1054200950.053489,1017450480.9015839,909972901.8223013,779683790.6063213,762699510.0017403,749246517.6180978,717944512.4148382,640131682.36731,504500332.7782532,336153962.40769917
xcr_rating,AA+,AA,AA-,A+,A+,A,A,A,A+,A+,BB+,BBB,A,A+,AA-,AA-,A+,A+,BBB,A,A,A-,AA-,A,A+,A,A+,A,BBB,A+,A-,A+,AA-,BBB,A-,A,A+,BBB,BBB,BBB,A,A,A+,A-,A
xcr_score,92,85,83,76,76,71,72,74,79,77,58,61,74,77,81,82,79,78,60,73,74,69,81,74,75,71,75,72,62,75,69,77,81,61,68,71,77,63,64,63,71,74,75,65,72
