Symbol,BTC,ETH,BNB,EOS,XTZ,ATOM,YFI,BCH,TRX,HT,OKB,ZIL,CRO,XLM,ADA,DOT,SNX,ALGO,OMG,COMP,NEO,VET,BAT,AAVE,LINK,THETA,LEO,KNC,LTC,ZRX,XRP,MKR,CELO,FTT,BTT,REN,QTUM,DGB,ONT,ICX,KSM,UMA,XEM,MIOTA
Name,Bitcoin,Ethereum,Binance Coin,EOS,Tezos,Cosmos,yearn.finance,Bitcoin Cash,TRON,HuobiToken,OKB,Zilliqa,Crypto.com Coin ,Stellar,Cardano,Polkadot,Synthetix Network Token,Algorand,OMG Network,Compound,NEO,VeChain,Basic Attention Token,Aave,ChainLink,Theta Token,UNUS SED LEO,Kyber Network,Litecoin,0x,Ripple,Maker,Celo,FTX Token,BitTorrent,Ren,QTUM,DigiByte,Ontology,ICON,Kusama,Universal Market Access,NEM,IOTA
Date (UTC),2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00,2021-03-01 00:00:00
Weight,0.2597,0.2208,0.036359999999999996,0.036359999999999996,0.036359999999999996,0.036359999999999996,0.036359999999999996,0.010992307692307692,0.010992307692307692,0.010992307692307692,0.010992307692307692,0.010992307692307692,0.010992307692307692,0.010992307692307692,0.010992307692307692,0.010992307692307692,0.010992307692307692,0.010992307692307692,0.010992307692307692,0.010992307692307692,0.007992307692307693,0.007992307692307693,0.007992307692307693,0.007992307692307693,0.007992307692307693,0.007992307692307693,0.007992307692307693,0.007992307692307693,0.007992307692307693,0.007992307692307693,0.007992307692307693,0.007992307692307693,0.007992307692307693,0.016225,0.016225,0.016225,0.016225,0.0037142857142857142,0.0037142857142857142,0.0037142857142857142,0.0037142857142857142,0.0037142857142857142,0.0037142857142857142,0.0037142857142857142
Unit,0.004909683753206196,0.13310406316230874,0.14811355573986523,8.953653071560828,9.094515911727951,1.7587624274324516,0.0010102624194177228,0.02036657498252182,205.4816659023913,0.6857067994908471,0.5980410214630887,87.2055371354679,69.95450022346525,23.053273306237845,7.179120672821946,0.27893252164401366,0.5011997921585194,9.192726225525655,2.1996607471011007,0.023306593928026486,0.19421422582454298,171.95165365836635,13.126425414588228,0.019770547127068678,0.2764242681323155,2.176840201683421,3.5708266638194557,4.3561169623294544,0.0413220565629011,5.640930140168719,16.427604258162788,0.003358561719070429,1.7828863706544964,0.5340837373118201,12062.322952053712,13.314915914819395,2.8585514788368362,62.22667438038412,3.754157138230833,2.2741324674258427,0.01489803116735643,0.16281776279745758,5.280971599079332,2.828955811666102
Price,45100.23497633472,1414.3865892713754,209.3097409908718,3.46245378745102,3.40882464663894,17.62694580325228,30686.690302719966,460.1837193293789,0.04561169087421,13.66818329994214,15.67177817088261,0.10747443950604,0.13397803137065,0.40655251429833,1.30550336908789,33.60083711364073,18.69986055878746,1.01954153702882,4.26082351008412,402.1336731742332,35.08742772863549,0.03963019527588,0.51914191390736,344.6782513753279,24.65224076935846,3.13044458073757,1.90837535787934,1.56434679587838,164.91138581446054,1.20804148308203,0.4148187103488,2028.9868647635367,3.8221603601075,25.90214470503737,0.00114686982793,1.03897871657311,4.83948403618991,0.05089312168496,0.84357409524517,1.3925792611703,212.57236447661572,19.45064013212644,0.59968315524427,1.11946241727478
Marketcap,883161302800.386,170271404411.0156,36648458073.54432,3509288177.2168546,2561600645.049928,3768687458.5660443,1167596285.3583512,9368243664.099009,3260088969.9471636,3148225713.380628,1017450480.9015839,1199801174.7744195,3770509112.1750045,8580107525.079096,33761583753.78237,28409406882.47926,2113798428.318895,1979427358.022085,640131682.36731,1838364492.5181935,2703109638.9332027,2530019656.2468023,717944512.4148382,4194780574.490597,10216578533.593353,2977822965.51015,1943770550.834496,336153962.40769917,11906097670.258932,1054200950.053489,19728136655.25907,2024099618.648041,749246517.6180978,2662526621.738304,1323221734.246799,1070453410.7669697,504500332.7782532,779683790.6063213,762699510.0017403,909972901.8223013,1910061466.514764,1116399132.2404077,4512476138.129283,3056914936.559344
xcr_rating,AA+,AA,AA-,AA-,AA-,AA-,AA-,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A,A,A,A,A,A,A,A,A,A,A,A,A-,A-,A-,A-,BBB,BBB,BBB,BBB,BBB,BBB,BBB
xcr_score,92,85,83,82,81,81,81,79,79,78,77,77,77,77,76,76,75,75,75,75,74,74,74,74,74,73,72,72,72,71,71,71,71,69,69,68,65,64,63,63,62,61,61,60
